checkTime,arrivalTime,price
2014-6-5 22:1,2014-07-10,2244
2014-6-21 22:1,2014-07-14,3684
2014-6-5 22:1,2014-07-12,3588
2014-6-5 22:1,2014-07-13,2509
2014-5-28 16:1,2014-07-08,2241
2014-6-22 4:1,2014-07-14,3684
2014-6-6 4:1,2014-07-09,2072
2014-6-6 4:1,2014-07-10,2244
2014-6-22 10:2,2014-07-14,3684
2014-6-6 4:1,2014-07-12,3588
2014-6-6 4:1,2014-07-13,2509
2014-5-28 16:1,2014-07-11,2506
2014-6-22 16:1,2014-07-14,3684
2014-6-6 10:2,2014-07-09,2072
2014-6-6 10:2,2014-07-10,2244
2014-6-22 22:1,2014-07-14,3684
2014-6-6 10:2,2014-07-12,3588
2014-6-6 10:2,2014-07-13,2509
2014-5-28 22:1,2014-07-08,2241
2014-6-23 4:1,2014-07-14,3684
2014-6-6 16:1,2014-07-09,2072
2014-6-6 16:1,2014-07-10,2509
2014-6-23 10:2,2014-07-14,3685
2014-6-6 16:1,2014-07-12,3588
2014-6-6 16:1,2014-07-13,2509
2014-5-28 22:1,2014-07-11,2506
2014-6-23 16:1,2014-07-14,3685
2014-6-6 22:1,2014-07-09,2072
2014-6-6 22:1,2014-07-10,2509
2014-6-23 22:1,2014-07-14,3685
2014-6-6 22:1,2014-07-12,3588
2014-6-6 22:1,2014-07-13,2509
2014-5-29 4:1,2014-07-08,2241
2014-6-24 4:1,2014-07-14,3685
2014-6-7 4:1,2014-07-09,2072
2014-6-7 4:1,2014-07-10,2509
2014-6-24 10:2,2014-07-14,3685
2014-6-7 4:1,2014-07-12,3588
2014-6-7 4:1,2014-07-13,2509
2014-5-29 4:1,2014-07-11,2506
2014-6-24 16:1,2014-07-14,3685
2014-6-7 10:2,2014-07-09,2072
2014-6-7 10:2,2014-07-10,2244
2014-6-24 22:1,2014-07-14,3685
2014-6-7 10:2,2014-07-12,3588
2014-6-7 10:2,2014-07-13,2509
2014-5-29 10:2,2014-07-08,2241
2014-6-25 4:1,2014-07-14,3685
2014-6-7 16:1,2014-07-09,2072
2014-6-7 16:1,2014-07-10,2244
2014-6-25 10:2,2014-07-14,3685
2014-6-7 16:1,2014-07-12,3588
2014-6-7 16:1,2014-07-13,2509
2014-5-29 10:2,2014-07-11,2506
2014-6-25 16:1,2014-07-14,3685
2014-6-7 22:1,2014-07-09,2072
2014-6-7 22:1,2014-07-10,2244
2014-6-25 22:1,2014-07-14,3685
2014-6-7 22:1,2014-07-12,3588
2014-6-7 22:1,2014-07-13,2509
2014-5-29 16:1,2014-07-08,2241
2014-6-26 4:1,2014-07-14,3685
2014-6-8 4:1,2014-07-09,2072
2014-6-8 4:1,2014-07-10,2244
2014-6-26 10:2,2014-07-14,3685
2014-6-8 4:1,2014-07-12,3588
2014-6-8 4:1,2014-07-13,2509
2014-5-29 16:1,2014-07-11,2506
2014-6-26 16:1,2014-07-14,3685
2014-6-8 10:2,2014-07-09,2072
2014-6-8 10:2,2014-07-10,2244
2014-6-26 22:1,2014-07-14,4363
2014-6-8 10:2,2014-07-12,3588
2014-6-8 10:2,2014-07-13,2509
2014-5-29 22:1,2014-07-08,2241
2014-6-27 4:1,2014-07-14,4363
2014-6-8 16:1,2014-07-09,2072
2014-6-8 16:1,2014-07-10,2244
2014-6-27 10:2,2014-07-14,4363
2014-6-8 16:1,2014-07-12,3588
2014-6-8 16:1,2014-07-13,2509
2014-5-29 22:1,2014-07-11,2506
2014-6-27 16:1,2014-07-14,3685
2014-6-8 22:1,2014-07-09,2072
2014-6-8 22:1,2014-07-10,2244
2014-6-27 22:1,2014-07-14,3685
2014-6-8 22:1,2014-07-12,3588
2014-6-8 22:1,2014-07-13,2509
2014-5-30 4:1,2014-07-08,2241
2014-6-28 4:1,2014-07-14,3685
2014-6-9 4:1,2014-07-09,2072
2014-6-9 4:1,2014-07-10,2244
2014-6-28 10:2,2014-07-14,3685
2014-6-9 4:1,2014-07-12,3588
2014-6-9 4:1,2014-07-13,2509
2014-5-30 4:1,2014-07-11,2506
2014-6-28 16:1,2014-07-14,3685
2014-6-9 10:2,2014-07-09,2072
2014-6-9 10:2,2014-07-10,2244
2014-6-28 22:1,2014-07-14,3685
2014-6-9 10:2,2014-07-12,3585
2014-6-9 10:2,2014-07-13,2509
2014-5-30 10:2,2014-07-08,2241
2014-6-29 4:1,2014-07-14,3685
2014-6-9 16:1,2014-07-09,2072
2014-6-9 16:1,2014-07-10,2244
