checkTime,arrivalTime,price
2014-7-7 16:13,2014-07-13,3693
2014-6-14 22:9,2014-07-10,2283
2014-7-7 22:9,2014-07-13,3693
2014-6-14 22:9,2014-07-12,2939
2014-6-2 4:12,2014-07-09,2284
2014-7-8 4:12,2014-07-13,3693
2014-6-15 4:12,2014-07-10,2283
2014-7-8 10:10,2014-07-13,7881
2014-6-15 4:12,2014-07-12,2939
2014-6-2 4:12,2014-07-11,1281
2014-7-8 16:13,2014-07-13,4060
2014-6-15 10:10,2014-07-10,2283
2014-7-8 22:9,2014-07-13,7881
2014-6-15 10:10,2014-07-12,3725
2014-6-2 10:10,2014-07-09,2284
2014-7-9 4:12,2014-07-13,4060
2014-6-15 16:13,2014-07-10,2283
2014-7-9 10:10,2014-07-13,4501
2014-6-15 16:13,2014-07-12,3725
2014-6-2 10:10,2014-07-11,1281
2014-7-9 16:13,2014-07-13,4501
2014-6-15 22:9,2014-07-10,2283
2014-7-9 22:9,2014-07-13,4501
2014-6-15 22:9,2014-07-12,3725
2014-6-2 16:13,2014-07-09,2284
2014-7-10 4:12,2014-07-13,4501
2014-6-16 10:10,2014-07-10,2283
2014-7-10 10:10,2014-07-13,4501
2014-6-16 10:10,2014-07-12,3725
2014-6-2 16:13,2014-07-11,1281
2014-7-10 16:13,2014-07-13,4501
2014-6-16 16:13,2014-07-10,2283
2014-7-10 22:9,2014-07-13,8217
2014-6-16 16:13,2014-07-12,3725
2014-6-2 22:9,2014-07-09,2284
2014-7-11 4:12,2014-07-13,8217
2014-6-16 22:9,2014-07-10,2283
2014-7-11 10:10,2014-07-13,10963
2014-6-16 22:9,2014-07-12,3725
2014-6-2 22:9,2014-07-11,1281
2014-6-17 10:10,2014-07-09,2283
2014-6-17 10:10,2014-07-10,2283
2014-6-17 10:10,2014-07-11,2283
2014-6-17 10:10,2014-07-12,3725
2014-6-3 10:10,2014-07-09,2940
2014-6-17 16:13,2014-07-09,2283
2014-6-17 16:13,2014-07-10,2283
2014-6-17 16:13,2014-07-11,2283
2014-6-17 16:13,2014-07-12,3725
2014-6-3 10:10,2014-07-11,1758
2014-6-17 22:9,2014-07-09,3725
2014-6-17 22:9,2014-07-10,3725
2014-6-17 22:9,2014-07-11,3725
2014-6-17 22:9,2014-07-12,2653
2014-6-3 16:13,2014-07-09,2940
2014-6-18 4:12,2014-07-09,3725
2014-6-18 4:12,2014-07-10,3725
2014-6-18 4:12,2014-07-11,3725
2014-6-18 4:12,2014-07-12,2653
2014-6-3 16:13,2014-07-11,1758
2014-6-18 10:10,2014-07-09,3725
2014-6-18 10:10,2014-07-10,3725
2014-6-18 10:10,2014-07-11,3725
2014-6-18 10:10,2014-07-12,3725
2014-6-3 22:9,2014-07-09,2940
2014-6-18 16:13,2014-07-09,3725
2014-6-18 16:13,2014-07-10,3725
2014-6-18 16:13,2014-07-11,3725
2014-6-18 16:13,2014-07-12,3725
2014-6-3 22:9,2014-07-11,1758
2014-6-18 22:9,2014-07-09,3725
2014-6-18 22:9,2014-07-10,3725
2014-6-18 22:9,2014-07-11,3725
2014-6-18 22:9,2014-07-12,3725
2014-6-4 10:10,2014-07-09,2940
2014-6-19 10:10,2014-07-09,3725
2014-6-19 10:10,2014-07-10,3725
2014-6-19 10:10,2014-07-11,3725
2014-6-19 10:10,2014-07-12,3725
2014-6-4 10:10,2014-07-11,1758
2014-6-19 16:13,2014-07-09,3725
2014-6-19 16:13,2014-07-10,3725
2014-6-19 16:13,2014-07-11,3725
2014-6-19 16:13,2014-07-12,3725
2014-6-4 22:9,2014-07-09,2940
2014-6-19 22:9,2014-07-09,3725
2014-6-19 22:9,2014-07-10,3725
2014-6-19 22:9,2014-07-11,3725
2014-6-19 22:9,2014-07-12,3725
2014-6-4 22:9,2014-07-11,1758
2014-6-20 10:10,2014-07-09,3725
2014-6-20 10:10,2014-07-10,3725
2014-6-20 10:10,2014-07-11,3725
2014-6-20 10:10,2014-07-12,3725
2014-6-5 10:10,2014-07-09,2284
2014-6-20 16:13,2014-07-09,3725
2014-6-20 16:13,2014-07-10,3725
2014-6-20 16:13,2014-07-11,3725
2014-6-20 16:13,2014-07-12,3725
2014-6-5 10:10,2014-07-11,2284
2014-6-20 22:9,2014-07-09,3725
2014-6-20 22:9,2014-07-10,3725
2014-6-20 22:9,2014-07-11,3725
2014-6-20 22:9,2014-07-12,3725
2014-6-5 16:13,2014-07-09,2284
2014-6-21 4:12,2014-07-09,3725
2014-6-21 4:12,2014-07-10,3725
2014-6-21 4:12,2014-07-11,3725
2014-6-21 4:12,2014-07-12,3725
2014-6-5 16:13,2014-07-11,2284
2014-6-21 10:10,2014-07-09,3725
2014-6-21 10:10,2014-07-10,3725
2014-6-21 10:10,2014-07-11,3725
2014-6-21 10:10,2014-07-12,3725
2014-6-5 22:9,2014-07-09,2284
2014-6-21 16:13,2014-07-09,3725
2014-6-21 16:13,2014-07-10,3725
2014-6-21 16:13,2014-07-11,3725
2014-6-21 16:13,2014-07-12,3725
2014-6-5 22:9,2014-07-11,2284
2014-6-21 22:9,2014-07-09,3725
2014-6-21 22:9,2014-07-10,3725
2014-6-21 22:9,2014-07-11,3725
2014-6-21 22:9,2014-07-12,3725
2014-6-6 10:10,2014-07-09,2284
2014-6-22 10:10,2014-07-09,3725
2014-6-22 10:10,2014-07-10,3725
2014-6-22 10:10,2014-07-11,3725
2014-6-22 10:10,2014-07-12,3725
2014-6-6 10:10,2014-07-11,2284
2014-6-22 16:13,2014-07-09,3725
2014-6-22 16:13,2014-07-10,3725
2014-6-22 16:13,2014-07-11,3725
2014-6-22 16:13,2014-07-12,3725
2014-6-6 16:13,2014-07-09,2284
2014-6-22 22:9,2014-07-09,3725
2014-6-22 22:9,2014-07-10,3725
2014-6-22 22:9,2014-07-11,3725
2014-6-22 22:9,2014-07-12,3725
2014-6-6 16:13,2014-07-11,2284
2014-6-23 10:10,2014-07-09,3725
2014-6-23 10:10,2014-07-10,3725
2014-6-23 10:10,2014-07-11,3725
2014-6-23 10:10,2014-07-12,3725
2014-6-6 22:9,2014-07-09,2284
2014-6-23 16:13,2014-07-09,3725
2014-6-23 16:13,2014-07-10,3725
2014-6-23 16:13,2014-07-11,3725
2014-6-23 16:13,2014-07-12,3725
2014-6-6 22:9,2014-07-11,2284
2014-6-23 22:9,2014-07-09,3725
2014-6-23 22:9,2014-07-10,3725
2014-6-23 22:9,2014-07-11,3725
2014-6-23 22:9,2014-07-12,3725
2014-6-7 10:10,2014-07-09,2284
2014-6-24 10:10,2014-07-09,3725
2014-6-24 10:10,2014-07-10,3725
2014-6-24 10:10,2014-07-11,3725
2014-6-24 10:10,2014-07-12,3725
2014-6-7 10:10,2014-07-11,2284
2014-6-24 16:13,2014-07-09,3725
2014-6-24 16:13,2014-07-10,3725
2014-6-24 16:13,2014-07-11,3725
2014-6-24 16:13,2014-07-12,3725
2014-6-7 16:13,2014-07-09,2284
2014-6-24 22:9,2014-07-09,3725
2014-6-24 22:9,2014-07-10,3725
2014-6-24 22:9,2014-07-11,3725
2014-6-24 22:9,2014-07-12,3725
2014-6-7 16:13,2014-07-11,2284
2014-6-25 10:10,2014-07-09,3725
2014-6-25 10:10,2014-07-10,3725
2014-6-25 10:10,2014-07-11,3725
2014-6-25 10:10,2014-07-12,3725
2014-6-7 22:9,2014-07-09,2284
2014-6-25 16:13,2014-07-09,3725
2014-6-25 16:13,2014-07-10,3725
2014-6-25 16:13,2014-07-11,3725
2014-6-25 16:13,2014-07-12,3725
2014-6-7 22:9,2014-07-11,2284
2014-6-25 22:9,2014-07-09,3725
2014-6-25 22:9,2014-07-10,3725
2014-6-25 22:9,2014-07-11,3725
2014-6-25 22:9,2014-07-12,3725
2014-6-8 4:12,2014-07-09,2284
2014-6-26 4:12,2014-07-09,3725
2014-6-26 4:12,2014-07-10,3725
2014-6-26 4:12,2014-07-11,3725
2014-6-26 4:12,2014-07-12,3725
2014-6-8 4:12,2014-07-11,2284
2014-6-26 10:10,2014-07-09,3725
2014-6-26 10:10,2014-07-10,3725
2014-6-26 10:10,2014-07-11,3147
2014-6-26 10:10,2014-07-12,3147
2014-6-8 10:10,2014-07-09,2284
2014-6-26 16:13,2014-07-09,3725
2014-6-26 16:13,2014-07-10,3725
2014-6-26 16:13,2014-07-11,3147
2014-6-26 16:13,2014-07-12,3147
2014-6-8 10:10,2014-07-11,2284
2014-6-26 22:9,2014-07-09,3725
2014-6-26 22:9,2014-07-10,3725
2014-6-26 22:9,2014-07-11,3147
2014-6-26 22:9,2014-07-12,3147
2014-6-8 16:13,2014-07-09,2284
2014-6-27 4:12,2014-07-09,3725
2014-6-27 4:12,2014-07-10,3725
2014-6-27 4:12,2014-07-11,3147
2014-6-27 4:12,2014-07-12,3147
2014-6-8 16:13,2014-07-11,2284
2014-6-27 10:10,2014-07-09,3725
2014-6-27 10:10,2014-07-10,3725
2014-6-27 10:10,2014-07-11,3725
2014-6-27 10:10,2014-07-12,3147
2014-6-8 22:9,2014-07-09,2283
2014-6-27 16:13,2014-07-09,3725
2014-6-27 16:13,2014-07-10,3725
2014-6-27 16:13,2014-07-11,3725
2014-6-27 16:13,2014-07-12,3147
2014-6-8 22:9,2014-07-11,2283
2014-6-27 22:9,2014-07-09,3725
2014-6-27 22:9,2014-07-10,3725
2014-6-27 22:9,2014-07-11,3725
2014-6-27 22:9,2014-07-12,3147
2014-6-9 10:10,2014-07-09,2283
2014-6-28 4:12,2014-07-09,3725
2014-6-28 4:12,2014-07-10,3725
2014-6-28 4:12,2014-07-11,3725
2014-6-28 4:12,2014-07-12,3147
2014-6-9 10:10,2014-07-11,2283
2014-6-28 10:10,2014-07-09,3725
2014-6-28 10:10,2014-07-10,3725
2014-6-28 10:10,2014-07-11,3725
2014-6-28 10:10,2014-07-12,3725
2014-6-9 16:13,2014-07-09,2283
2014-6-28 16:13,2014-07-09,3725
2014-6-28 16:13,2014-07-10,3725
