checkTime,arrivalTime,price
2014-6-1 4:4,2014-07-08,6145
2014-7-5 4:4,2014-07-14,22513
2014-6-12 16:5,2014-07-09,6144
2014-6-12 16:5,2014-07-10,5957
2014-7-5 10:6,2014-07-14,22513
2014-6-12 16:5,2014-07-13,25219
2014-6-1 4:4,2014-07-12,7596
2014-7-5 16:5,2014-07-14,22513
2014-6-12 22:5,2014-07-09,6144
2014-6-12 22:5,2014-07-10,6144
2014-7-5 22:5,2014-07-14,22513
2014-6-12 22:5,2014-07-13,25219
2014-6-1 10:6,2014-07-08,6145
2014-7-6 4:4,2014-07-14,22513
2014-6-13 4:4,2014-07-09,6144
2014-6-13 4:4,2014-07-10,5957
2014-7-6 10:6,2014-07-14,22513
2014-6-13 4:4,2014-07-13,25219
2014-6-1 10:6,2014-07-12,7596
2014-7-6 16:5,2014-07-14,22513
2014-6-13 10:6,2014-07-09,6144
2014-6-13 10:6,2014-07-10,5957
2014-7-6 22:5,2014-07-14,22519
2014-6-13 10:6,2014-07-13,25219
2014-6-1 16:5,2014-07-08,6145
2014-7-7 4:4,2014-07-14,22519
2014-6-13 16:5,2014-07-09,6144
2014-6-13 16:5,2014-07-10,5957
2014-7-7 10:6,2014-07-14,22519
2014-6-13 16:5,2014-07-13,25219
2014-6-1 16:5,2014-07-12,7596
2014-7-7 16:5,2014-07-14,22519
2014-6-13 22:5,2014-07-09,6144
2014-6-13 22:5,2014-07-10,5957
2014-7-7 22:5,2014-07-14,22519
2014-6-13 22:5,2014-07-13,25219
2014-6-1 22:5,2014-07-08,6145
2014-7-8 4:4,2014-07-14,23043
2014-6-14 4:4,2014-07-09,6144
2014-6-14 4:4,2014-07-10,5957
2014-7-8 10:6,2014-07-14,23043
2014-6-14 4:4,2014-07-13,25219
2014-7-8 16:5,2014-07-14,23230
2014-6-14 10:6,2014-07-08,6386
2014-6-14 10:6,2014-07-09,6144
2014-7-8 22:5,2014-07-14,23230
2014-6-14 10:6,2014-07-12,7340
2014-7-9 4:4,2014-07-14,23043
2014-6-2 4:4,2014-07-08,6145
2014-6-14 16:5,2014-07-08,6386
2014-7-9 10:6,2014-07-14,23043
2014-6-14 16:5,2014-07-10,5957
2014-7-9 16:5,2014-07-14,22519
2014-6-14 16:5,2014-07-13,25219
2014-7-9 22:5,2014-07-14,22519
2014-6-14 22:5,2014-07-08,6386
2014-7-10 4:4,2014-07-14,23043
2014-6-14 22:5,2014-07-10,5957
2014-7-10 10:6,2014-07-14,23742
2014-7-10 16:5,2014-07-14,23043
2014-6-2 10:6,2014-07-08,6145
2014-7-10 22:5,2014-07-14,23043
2014-7-11 4:4,2014-07-14,23742
2014-6-15 4:4,2014-07-10,5957
2014-7-11 10:6,2014-07-14,23742
2014-7-11 16:5,2014-07-14,23742
2014-6-2 10:6,2014-07-12,7596
2014-6-15 10:6,2014-07-08,6386
2014-6-15 10:6,2014-07-09,6144
2014-6-15 10:6,2014-07-10,5957
2014-6-15 10:6,2014-07-12,7340
2014-6-15 10:6,2014-07-13,25219
2014-6-2 16:5,2014-07-08,6145
2014-6-15 16:5,2014-07-08,6386
2014-6-15 16:5,2014-07-09,6144
2014-6-15 16:5,2014-07-10,5957
2014-6-15 16:5,2014-07-12,7340
2014-6-15 16:5,2014-07-13,25219
2014-6-2 16:5,2014-07-12,7596
2014-6-15 22:5,2014-07-08,7055
2014-6-15 22:5,2014-07-09,6813
2014-6-15 22:5,2014-07-10,6627
2014-6-15 22:5,2014-07-12,8175
2014-6-15 22:5,2014-07-13,25226
2014-6-2 22:5,2014-07-08,6145
2014-6-16 4:4,2014-07-08,7055
2014-6-16 4:4,2014-07-09,6813
2014-6-16 4:4,2014-07-10,6627
2014-6-16 4:4,2014-07-12,8175
2014-6-16 4:4,2014-07-13,25226
2014-6-2 22:5,2014-07-12,7596
2014-6-16 10:6,2014-07-08,7314
2014-6-16 10:6,2014-07-09,7055
2014-6-16 10:6,2014-07-10,6627
2014-6-16 10:6,2014-07-12,8175
2014-6-16 10:6,2014-07-13,25226
2014-6-3 4:4,2014-07-08,6403
2014-6-16 16:5,2014-07-08,6885
2014-6-16 16:5,2014-07-09,6627
2014-6-16 16:5,2014-07-10,6385
2014-6-16 16:5,2014-07-12,9098
2014-6-16 16:5,2014-07-13,24798
2014-6-3 4:4,2014-07-12,7596
2014-6-16 22:5,2014-07-08,6885
2014-6-16 22:5,2014-07-09,6627
2014-6-16 22:5,2014-07-10,6385
2014-6-16 22:5,2014-07-12,9098
2014-6-16 22:5,2014-07-13,24798
2014-6-3 10:6,2014-07-08,6403
2014-6-17 4:4,2014-07-08,6198
2014-6-17 4:4,2014-07-09,6627
